ID,Type,SKU,Name,Published,Is featured?,Visibility in catalog,Short description,Description,Date sale price starts,Date sale price ends,Tax status,Tax class,In stock?,Stock,Low stock amount,Backorders allowed?,Sold individually?,Weight (kg),Length (cm),Width (cm),Height (cm),Allow customer reviews?,Purchase note,Sale price,Regular price,Categories,Tags,Shipping class,Images,Download limit,Download expiry days,Parent,Grouped products,Upsells,Cross-sells,External URL,Button text,Position,Swatches Attributes,Attribute 1 name,Attribute 1 value(s),Attribute 1 visible,Attribute 1 global,Attribute 2 name,Attribute 2 value(s),Attribute 2 visible,Attribute 2 global,Attribute 3 name,Attribute 3 value(s),Attribute 3 visible,Attribute 3 global,Attribute 4 name,Attribute 4 value(s),Attribute 4 visible,Attribute 4 global,Attribute 5 name,Attribute 5 value(s),Attribute 5 visible,Attribute 5 global,Attribute 6 name,Attribute 6 value(s),Attribute 6 visible,Attribute 6 global,Attribute 7 name,Attribute 7 value(s),Attribute 7 visible,Attribute 7 global,Attribute 8 name,Attribute 8 value(s),Attribute 8 visible,Attribute 8 global,Attribute 9 name,Attribute 9 value(s),Attribute 9 visible,Attribute 9 global,Attribute 10 name,Attribute 10 value(s),Attribute 10 visible,Attribute 10 global,Attribute 11 name,Attribute 11 value(s),Attribute 11 visible,Attribute 11 global,Attribute 12 name,Attribute 12 value(s),Attribute 12 visible,Attribute 12 global,Attribute 13 name,Attribute 13 value(s),Attribute 13 visible,Attribute 13 global,Attribute 14 name,Attribute 14 value(s),Attribute 14 visible,Attribute 14 global,Attribute 15 name,Attribute 15 value(s),Attribute 15 visible,Attribute 15 global,Attribute 16 name,Attribute 16 value(s),Attribute 16 visible,Attribute 16 global,Attribute 17 name,Attribute 17 value(s),Attribute 17 visible,Attribute 17 global,Attribute 18 name,Attribute 18 value(s),Attribute 18 visible,Attribute 18 global,Attribute 19 name,Attribute 19 value(s),Attribute 19 visible,Attribute 19 global,Meta: _deal_sales_counts,Meta: _deal_quantity,Meta: _sizechart_select,Meta: _video_select,Meta: _extra_info,Meta: inline_featured_image,Meta: om_disable_all_campaigns,Meta: woosw_count,Meta: woosw_add,Meta: woosw_remove,Meta: _wp_page_template,Meta: yikes_woo_products_tabs,Attribute 20 name,Attribute 20 value(s),Attribute 20 visible,Attribute 20 global,Attribute 21 name,Attribute 21 value(s),Attribute 21 visible,Attribute 21 global,Meta: rs_page_bg_color,Attribute 22 name,Attribute 22 value(s),Attribute 22 visible,Attribute 22 global,Attribute 23 name,Attribute 23 value(s),Attribute 23 visible,Attribute 23 global,Attribute 24 name,Attribute 24 value(s),Attribute 24 visible,Attribute 24 global
7380,simple,,12.5'' All In One POS System Machine Dual Screen Touch Panel,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,"Indoor Signage, Indoor Signage > Point of Sale Displays",,,,,,,,,,,,0,,Size,12.5 inch,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,,,,default,,,,,,,,,,,,,,,,,,,,,,
7382,simple,,11.6 inch touch screen cash register all in one point of sale,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,"Indoor Signage, Indoor Signage > Point of Sale Displays",,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,,,,default,,,,,,,,,,,,,,,,,,,,,,
7384,simple,,Slim 32 Inch Indoor LCD Monitor Advertising Display,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,"Indoor Signage, Indoor Signage > Slim Digital Standee",,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,,,,default,,,,,,,,,,,,,,,,,,,,,,
7386,simple,,Slim 43  Inch 4K Floor Stand Touch Screen,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,"Indoor Signage, Indoor Signage > Slim Digital Standee",,,,,,,,,,,,0,,Size,43 inch,1,0,Display,4K,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,,,,default,,,,,,,,,,,,,,,,,,,,,,
7388,simple,,Slim 49  Inch 4K Floor Stand Touch Screena,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,"Indoor Signage, Indoor Signage > Slim Digital Standee",,,,,,,,,,,,0,,Size,49 inch,1,0,Display,4K,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,,,,default,,,,,,,,,,,,,,,,,,,,,,
7390,simple,,Slim 55 Inch 4K Floor Stand Touch Screen,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,"Indoor Signage, Indoor Signage > Slim Digital Standee",,,,,,,,,,,,0,,Size,55 inch,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,,,,default,,,,,,,,,,,,,,,,,,,,,,
7392,simple,,Slim 58 Inch 4K Floor Stand Touch Screen,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,"Indoor Signage, Indoor Signage > Slim Digital Standee",,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,,,,default,,,,,,,,,,,,,,,,,,,,,,
7394,simple,,Slim 65 Inch 4K Floor Stand Touch Screen,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,"Indoor Signage, Indoor Signage > Slim Digital Standee",,,,,,,,,,,,0,,Size,65 inch,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,,,,default,,,,,,,,,,,,,,,,,,,,,,
7396,simple,,High quality floor stand double-sided advertising screen machine lcd led digital signage for advertisement,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,"Indoor Signage > Double Sided Advertising Screen, Indoor Signage",,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,,,,default,,,,,,,,,,,,,,,,,,,,,,
7398,simple,,Interactive Whiteboard Display | Touch Screen TV,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,"Indoor Signage, Indoor Signage > Interactive Display",,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,,,,default,,,,,,,,,,,,,,,,,,,,,,
7400,simple,,Interactive Whiteboard Display,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,"Indoor Signage, Indoor Signage > Interactive Display",,,,,,,,,,,,0,,brand,Experiences.Digital,1,1,branding logo,As per request,1,1,brightness,250 cd/m²,1,1,application,Indoor,1,1,color,Black,1,1,fabrication,Metal,1,1,Input voltage,100 AC -240V,1,1,interface,"HDMI, Micro USB, Power jack-DC Power input, RGB, SD Card, USB, USB Type C, VGA",1,1,installation,"1920x1080, Counter card, Counter portable, Floor stand, Floor table, Horizontal, Table card, Top Table, Vertical, Wall mount",1,1,internet connectivity,"Hotspot, Internet, Wifi",1,1,optional function,Touch screen,1,1,pixel pitch,0.2775 H × 0.276 W,1,1,place of origin,ED in house,1,1,provided,"Offline, Online",1,1,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,,,,default,,,,,,,,,,,,,,,,,,,,,,
7484,simple,,Rectangle Outdoor LED Display Board For Advertising,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,"Outdoor Signage > Outdoor LED Displays, Outdoor Signage",,,,,,,,,,,,0,,Size,?,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,,,,default,,,,,,,,,,,,,,,,,,,,,,
7486,simple,,Outdoor LED Signage Display,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,"Outdoor Signage > Outdoor LED Displays, Outdoor Signage",,,,,,,,,,,,0,,Size,?,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,,,,default,,,,,,,,,,,,,,,,,,,,,,
7488,simple,,Outdoor LED Display Digital Banners Signage,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,"Outdoor Signage > Outdoor LED Displays, Outdoor Signage",,,,,,,,,,,,0,,Size,?,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,,,,default,,,,,,,,,,,,,,,,,,,,,,
7491,simple,,Digital LED Billboard Solutions for Out of Home Advertising,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,"Outdoor Signage > Digital Billboards, Outdoor Signage",,,,,,,,,,,,0,,Size,55 inch,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,,,,default,,,,,,,,,,,,,,,,,,,,,,
7494,simple,,55 Inch Digital Signage Display P4 Video Wall for Outdoor Advertising,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,"Outdoor Signage, Outdoor Signage > Outdoor Video Walls",,,,,,,,,,,,0,,Size,55 inch,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,,,,default,,,,,,,,,,,,,,,,,,,,,,
7496,simple,,32 Inch Video Wall Screen P4 Outdoor Advertising Digital Signage,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,"Outdoor Signage, Outdoor Signage > Outdoor Video Walls",,,,,,,,,,,,0,,Size,32 inch,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,,,,default,,,,,,,,,,,,,,,,,,,,,,
7499,simple,,28 Inch Video Wall Screen P4 Outdoor Advertising Digital Signage,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,"Outdoor Signage, Outdoor Signage > Outdoor Video Walls",,,,,,,,,,,,0,,Size,28 inch,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,,,,default,,,,,,,,,,,,,,,,,,,,,,
7501,simple,,Digital Display P5 Outdoor LED Display LED Display Screen,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,"Outdoor Signage, Outdoor Signage > Outdoor Video Walls",,,,,,,,,,,,0,,Size,P5,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,,,,default,,,,,,,,,,,,,,,,,,,,,,
7503,simple,,Digital Display P6 Outdoor LED Display LED Display Screen,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,"Outdoor Signage, Outdoor Signage > Outdoor Video Walls",,,,,,,,,,,,0,,Size,P 6,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,,,,default,,,,,,,,,,,,,,,,,,,,,,
7505,simple,,Digital Display P8 Outdoor LED Display LED Display Screen,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,"Outdoor Signage, Outdoor Signage > Outdoor Video Walls",,,,,,,,,,,,0,,Size,P8,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,,,,default,,,,,,,,,,,,,,,,,,,,,,
7507,simple,,"Freestanding 43"" Outdoor Digital Standee",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,"Outdoor Signage > Outdoor Digital Standees, Outdoor Signage",,,,,,,,,,,,0,,Size,43 inch,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,,,,default,,,,,,,,,,,,,,,,,,,,,,
7509,simple,,"Freestanding 49"" Outdoor Digital Standee",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,"Outdoor Signage > Outdoor Digital Standees, Outdoor Signage",,,,,,,,,,,,0,,Size,49 inch,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,,,,default,,,,,,,,,,,,,,,,,,,,,,
7511,simple,,"Freestanding 55"" Outdoor Digital Standee",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,"Outdoor Signage > Outdoor Digital Standees, Outdoor Signage",,,,,,,,,,,,0,,Size,55 inch,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,,,,default,,,,,,,,,,,,,,,,,,,,,,
7513,simple,,"Freestanding 85"" Outdoor Digital Standee",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,"Outdoor Signage > Outdoor Digital Standees, Outdoor Signage",,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,,,,default,,,,,,,,,,,,,,,,,,,,,,
7515,simple,,Dual Side Digital Advertising Kiosk 49 inch,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,"Outdoor Signage > Outdoor Digital Standees, Outdoor Signage",,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,,,,default,,,,,,,,,,,,,,,,,,,,,,
7517,simple,,Dual Side Digital Advertising Kiosk 43 inch,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,"Outdoor Signage > Outdoor LED Displays, Outdoor Signage",,,,,,,,,,,,0,,Size,43 inch,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,,,,default,,,,,,,,,,,,,,,,,,,,,,
7519,simple,,Dual Side Digital Advertising Kiosk 55 inch,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,"Outdoor Signage > Outdoor LED Displays, Outdoor Signage",,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,,,,default,,,,,,,,,,,,,,,,,,,,,,
7521,simple,,"Aluminum Rectangle 49"" Android 622 Outdoor Digital Signage Kiosk",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,"Outdoor Signage > Outdoor Digital Standees, Outdoor Signage",,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,,,,default,,,,,,,,,,,,,,,,,,,,,,
7523,simple,,P16mm LED Score Board Sport/Stadium LED Display,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,"Outdoor Signage > LED Scoreboards And Sports Displays, Outdoor Signage",,,,,,,,,,,,0,,Size,P16mm,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,,,,default,,,,,,,,,,,,,,,,,,,,,,
7525,simple,,Sports LED Video Display,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,"Outdoor Signage > LED Scoreboards And Sports Displays, Outdoor Signage",,,,,,,,,,,,0,,Size,?,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,,,,default,,,,,,,,,,,,,,,,,,,,,,
7527,simple,,P8 LED Display Scoreboard for Sports Stadium,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,"Outdoor Signage > LED Scoreboards And Sports Displays, Outdoor Signage",,,,,,,,,,,,0,,Size,P8,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,,,,default,,,,,,,,,,,,,,,,,,,,,,
7529,simple,,P6 LED Display Scoreboard for Sports Stadium,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,"Outdoor Signage > LED Scoreboards And Sports Displays, Outdoor Signage",,,,,,,,,,,,0,,Size,P6,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,,,,default,,,,,,,,,,,,,,,,,,,,,,
7531,simple,,Interactive Wayfinding Signage,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,"Outdoor Signage, Outdoor Signage > Wayfinding And Directional Signage",,,,,,,,,,,,0,,Size,?,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,,,,default,,,,,,,,,,,,,,,,,,,,,,
7533,simple,,Digital Wayfinding in the Walker,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,"Outdoor Signage, Outdoor Signage > Wayfinding And Directional Signage",,,,,,,,,,,,0,,Size,?,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,,,,default,,,,,,,,,,,,,,,,,,,,,,
7535,simple,,Interactive And Informational Modern Sign design,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,"Outdoor Signage, Outdoor Signage > Wayfinding And Directional Signage",,,,,,,,,,,,0,,Size,?,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,,,,default,,,,,,,,,,,,,,,,,,,,,,
7538,simple,,Digital Wayfinding Solutions - Directional Wayfinding Signage Screens Corridor Hospital Digital,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,"Outdoor Signage, Outdoor Signage > Wayfinding And Directional Signage",,,,,,,,,,,,0,,Size,?,1,0,Popular,Yes,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,,,,default,,,,,,,,,,,,,,,,,,,,,,
7542,simple,,Wayfinding Digital Signage Kiosks Boost Guest Experience,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,"Outdoor Signage, Outdoor Signage > Wayfinding And Directional Signage",,,,,,,,,,,,0,,Size,?,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,,,,default,,,,,,,,,,,,,,,,,,,,,,
7544,simple,,"Aluminum LED Directional Wayfinding Signage, For Advertising, Shape: Rectangle",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,"Outdoor Signage, Outdoor Signage > Wayfinding And Directional Signage",,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,,,,default,,,,,,,,,,,,,,,,,,,,,,
7546,simple,,Outdoor Digital Directional Signage,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,"Outdoor Signage, Outdoor Signage > Wayfinding And Directional Signage",,,,,,,,,,,,0,,Size,?,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,,,,default,,,,,,,,,,,,,,,,,,,,,,
7548,simple,,Outdoor Digital Signage Kiosk,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,"Outdoor Signage > Outdoor kiosks, Outdoor Signage",,,,,,,,,,,,0,,Size,?,1,0,Popular,Yes,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,,,,default,,,,,,,,,,,,,,,,,,,,,,
7550,simple,,148.5 mhz Rectangle Digital Signage kiosk,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,"Outdoor Signage > Outdoor kiosks, Outdoor Signage",,,,,,,,,,,,0,,Size,148.5mhz,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,,,,default,,,,,,,,,,,,,,,,,,,,,,
7552,simple,,55 inch Outdoor Waterproof Digital Signage Kiosk,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,"Outdoor Signage > Outdoor kiosks, Outdoor Signage",,,,,,,,,,,,0,,Size,55 inch,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,,,,default,,,,,,,,,,,,,,,,,,,,,,
7554,simple,,65 inch Outdoor Waterproof Digital Signage Kiosk,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,"Outdoor Signage > Outdoor kiosks, Outdoor Signage",,,,,,,,,,,,0,,Size,65 inch,1,0,Display,Yes,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,,,,default,,,,,,,,,,,,,,,,,,,,,,
7556,simple,,75 inch Outdoor Waterproof Digital Signage Kiosk,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,"Outdoor Signage > Outdoor kiosks, Outdoor Signage",,,,,,,,,,,,0,,Size,75 inch,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,,,,default,,,,,,,,,,,,,,,,,,,,,,
7558,simple,,"Outdoor, Dual Sided 46"" Interactive Digital Directory",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,"Outdoor Signage > Outdoor kiosks, Outdoor Signage",,,,,,,,,,,,0,,Size,46 inch,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,,,,default,,,,,,,,,,,,,,,,,,,,,,
7560,simple,,Floor Stand LCD Display Kiosk Outdoor Digital Signage,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,"Outdoor Signage > Outdoor kiosks, Outdoor Signage",,,,,,,,,,,,0,,Size,Floor inch,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,,,,default,,,,,,,,,,,,,,,,,,,,,,
7562,simple,,Double Sided Digital Advertising Kiosk 49 inch,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,"Outdoor Signage > Outdoor kiosks, Outdoor Signage",,,,,,,,,,,,0,,Size,49 inch,1,0,Popular,Yes,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,,,,default,,,,,,,,,,,,,,,,,,,,,,
7564,simple,,LED Display Advertising Equipment 86 Outdoor Kiosk 21.5 Inch Digital Signage,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,"Outdoor Signage > Outdoor kiosks, Outdoor Signage",,,,,,,,,,,,0,,Size,21.5 inch,1,0,Popular,Yes,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,,,,default,,,,,,,,,,,,,,,,,,,,,,
7566,simple,,Durability Outdoor Digital Signage Kiosk,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,"Outdoor Signage > Outdoor kiosks, Outdoor Signage",,,,,,,,,,,,0,,Size,?,1,0,Popular,Yes,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,,,,default,,,,,,,,,,,,,,,,,,,,,,
7568,simple,,Three Sides Outdoor Advertising Kiosk,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,"Outdoor Signage > Outdoor kiosks, Outdoor Signage",,,,,,,,,,,,0,,Size,?,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,,,,default,,,,,,,,,,,,,,,,,,,,,,
7570,simple,,Outdoor Vertical Type Advertisement Digital Signage Kiosk,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,"Outdoor Signage > Outdoor kiosks, Outdoor Signage",,,,,,,,,,,,0,,Size,?,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,,,,default,,,,,,,,,,,,,,,,,,,,,,
7572,simple,,"100"" Inch Indoor Touch Screen LCD Outdoor Advertising Kiosk Cms Software Led Display",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,"Outdoor Signage > Outdoor kiosks, Outdoor Signage",,,,,,,,,,,,0,,Size,100 inch,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,,,,default,,,,,,,,,,,,,,,,,,,,,,
7574,simple,,Multi Touch Screen Overlay To Create An Interactive Experience,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,"Outdoor Signage > Outdoor kiosks, Outdoor Signage",,,,,,,,,,,,0,,Size,?,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,,,,default,,,,,,,,,,,,,,,,,,,,,,
