ID,Type,SKU,Name,Published,Is featured?,Visibility in catalog,Short description,Description,Date sale price starts,Date sale price ends,Tax status,Tax class,In stock?,Stock,Low stock amount,Backorders allowed?,Sold individually?,Weight (kg),Length (cm),Width (cm),Height (cm),Allow customer reviews?,Purchase note,Sale price,Regular price,Categories,Tags,Shipping class,Images,Download limit,Download expiry days,Parent,Grouped products,Upsells,Cross-sells,External URL,Button text,Position,Swatches Attributes,Attribute 1 name,Attribute 1 value(s),Attribute 1 visible,Attribute 1 global,Attribute 2 name,Attribute 2 value(s),Attribute 2 visible,Attribute 2 global,Attribute 3 name,Attribute 3 value(s),Attribute 3 visible,Attribute 3 global,Attribute 4 name,Attribute 4 value(s),Attribute 4 visible,Attribute 4 global,Attribute 5 name,Attribute 5 value(s),Attribute 5 visible,Attribute 5 global,Attribute 6 name,Attribute 6 value(s),Attribute 6 visible,Attribute 6 global,Attribute 7 name,Attribute 7 value(s),Attribute 7 visible,Attribute 7 global,Attribute 8 name,Attribute 8 value(s),Attribute 8 visible,Attribute 8 global,Attribute 9 name,Attribute 9 value(s),Attribute 9 visible,Attribute 9 global,Attribute 10 name,Attribute 10 value(s),Attribute 10 visible,Attribute 10 global,Attribute 11 name,Attribute 11 value(s),Attribute 11 visible,Attribute 11 global,Attribute 12 name,Attribute 12 value(s),Attribute 12 visible,Attribute 12 global,Attribute 13 name,Attribute 13 value(s),Attribute 13 visible,Attribute 13 global,Attribute 14 name,Attribute 14 value(s),Attribute 14 visible,Attribute 14 global,Attribute 15 name,Attribute 15 value(s),Attribute 15 visible,Attribute 15 global,Attribute 16 name,Attribute 16 value(s),Attribute 16 visible,Attribute 16 global,Attribute 17 name,Attribute 17 value(s),Attribute 17 visible,Attribute 17 global,Attribute 18 name,Attribute 18 value(s),Attribute 18 visible,Attribute 18 global,Attribute 19 name,Attribute 19 value(s),Attribute 19 visible,Attribute 19 global,Meta: _deal_sales_counts,Meta: _deal_quantity,Meta: _sizechart_select,Meta: _video_select,Meta: _extra_info,Meta: inline_featured_image,Meta: om_disable_all_campaigns,Meta: woosw_count,Meta: woosw_add,Meta: woosw_remove,Meta: _wp_page_template,Meta: yikes_woo_products_tabs,Meta: rs_page_bg_color,Attribute 20 name,Attribute 20 value(s),Attribute 20 visible,Attribute 20 global,Attribute 21 name,Attribute 21 value(s),Attribute 21 visible,Attribute 21 global,Attribute 22 name,Attribute 22 value(s),Attribute 22 visible,Attribute 22 global,Attribute 23 name,Attribute 23 value(s),Attribute 23 visible,Attribute 23 global,Attribute 24 name,Attribute 24 value(s),Attribute 24 visible,Attribute 24 global
6933,simple,ED1267,55 inch interactive rotate standee,1,0,visible,"This groundbreaking display combines mesmerizing rotation with interactive features, captivating your audience in a truly immersive experience. Set your brand apart and redefine the possibilities of digital engagement.",,,,taxable,,1,,,0,0,,,,,1,,,,"Indoor Signage > Full Screen Digital Standee, Indoor Signage",,,"https://experiences.digital/edigital-signage/wp-content/uploads/2023/05/01-58.jpg, https://experiences.digital/edigital-signage/wp-content/uploads/2023/05/02-41.jpg, https://experiences.digital/edigital-signage/wp-content/uploads/2023/05/03-19.jpg, https://experiences.digital/edigital-signage/wp-content/uploads/2023/05/04-3.jpg",,,,,,,,,0,,Aspect Ratio,16:09,1,1,Feature,In-Built Speakers,1,1,Dimension,25 x 14 x 50,1,1,application,Indoor,1,1,Unit Type,Floor Stand,1,1,resolution,1920*1080,1,1,Operating System,Android / Windows System,1,1,Britness,400 Nits,1,1,viewing Angle,178 Degrees,1,1,Input voltage,100 AC -240V,1,1,interface,HDMI/USB Port/SD Card,1,1,response time,5 ms,1,1,Format,HTML/JPG/BMP/GIF/PNG/MP4,1,1,internet connectivity,Internet/Wifi/Hotspot,1,1,Display Shape,Rectangle,1,1,warranty,1 year,1,1,,,,,,,,,,,,,0,,,,,0,,,,,default,,,,,,,,,,,,,,,,,,,,,,
6934,simple,ED1268,65 inch interactive rotate standee,1,0,visible,"Our impressive 65-inch Interactive Rotate Standee, the ultimate digital signage solution for retail, events, and more. Engage customers with its captivating rotation, delivering immersive content and promotions, show your brand presence with this dynamic display.""",,,,taxable,,1,,,0,0,,,,,1,,,,"Indoor Signage, Indoor Signage > Rotate Digital Standee",,,"https://experiences.digital/edigital-signage/wp-content/uploads/2023/05/01-59.jpg, https://experiences.digital/edigital-signage/wp-content/uploads/2023/05/02-42.jpg, https://experiences.digital/edigital-signage/wp-content/uploads/2023/05/03-20.jpg, https://experiences.digital/edigital-signage/wp-content/uploads/2023/05/04-4.jpg",,,,,,,,,0,,Aspect Ratio,16:09,1,1,Feature,In-Built Speakers,1,1,Dimension,30 x 16 x 58,1,1,application,Indoor,1,1,Unit Type,Floor Stand,1,1,resolution,1920*1080,1,1,Operating System,Android / Windows System,1,1,Britness,400 Nits,1,1,viewing Angle,178 Degrees,1,1,Input voltage,100 AC -240V,1,1,interface,HDMI/USB Port/SD Card,1,1,response time,5 ms,1,1,Format,HTML/JPG/BMP/GIF/PNG/MP4,1,1,internet connectivity,Internet/Wifi/Hotspot,1,1,Display Shape,Rectangle,1,1,warranty,1 year,1,1,,,,,,,,,,,,,0,,,,,0,,,,,default,,,,,,,,,,,,,,,,,,,,,,
6935,simple,ED1269,"Free Standing Rotating Kiosk, For Fine Dine Restaurant",1,0,visible,"Enhance your fine dining experience with our Free Standing Rotating Kiosk. This sleek, interactive display is designed specifically for upscale restaurants. Engage patrons with dynamic menus, promotions, and captivating visuals, while adding a touch of elegance to your establishment.",,,,taxable,,1,,,0,0,,,,,1,,,,"Indoor Signage, Indoor Signage > Rotate Digital Standee",,,"https://experiences.digital/edigital-signage/wp-content/uploads/2023/05/01-60.jpg, https://experiences.digital/edigital-signage/wp-content/uploads/2023/05/02-43.jpg, https://experiences.digital/edigital-signage/wp-content/uploads/2023/05/03-21.jpg, https://experiences.digital/edigital-signage/wp-content/uploads/2023/05/04-5.jpg, https://experiences.digital/edigital-signage/wp-content/uploads/2023/05/05-1.jpg",,,,,,,,,0,,Aspect Ratio,16:09,1,1,Feature,In-Built Speakers,1,1,application,Indoor,1,1,Unit Type,Floor Stand,1,1,resolution,1920*1080,1,1,Operating System,Android / Windows System,1,1,Britness,400 Nits,1,1,viewing Angle,178 Degrees,1,1,Input voltage,100 AC -240V,1,1,interface,HDMI/USB Port/SD Card,1,1,response time,5 ms,1,1,Format,HTML/JPG/BMP/GIF/PNG/MP4,1,1,internet connectivity,Internet/Wifi/Hotspot,1,1,Display Shape,Rectangle,1,1,warranty,1 year,1,1,,,,,,,,,,,,,,,,,0,,,,,0,,,,,default,,,,,,,,,,,,,,,,,,,,,,
6936,simple,ED1270,Samsung Rotating Stand Alone Digital Signage Advertising Display,1,0,visible,"Introducing the Samsung Rotating Stand Alone Digital Signage Advertising Display. Revolutionize your advertising campaigns with this cutting-edge display. Its rotating design maximizes visibility, while Samsung's renowned quality ensures stunning visuals that captivate and engage your audience with every rotation.",,,,taxable,,1,,,0,0,,,,,1,,,,"Indoor Signage, Indoor Signage > Rotate Digital Standee",,,"https://experiences.digital/edigital-signage/wp-content/uploads/2023/05/01-61.jpg, https://experiences.digital/edigital-signage/wp-content/uploads/2023/05/03-22.jpg",,,,,,,,,0,,Aspect Ratio,16:09,1,1,Feature,In-Built Speakers,1,1,application,Indoor,1,1,Unit Type,Floor Stand,1,1,resolution,1920*1080,1,1,Operating System,Android / Windows System,1,1,Britness,400 Nits,1,1,viewing Angle,178 Degrees,1,1,Input voltage,100 AC -240V,1,1,interface,HDMI/USB Port/SD Card,1,1,response time,5 ms,1,1,Format,HTML/JPG/BMP/GIF/PNG/MP4,1,1,internet connectivity,Internet/Wifi/Hotspot,1,1,Display Shape,Rectangle,1,1,warranty,1 year,1,1,,,,,,,,,,,,,,,,,0,,,,,0,,,,,default,,,,,,,,,,,,,,,,,,,,,,
6937,simple,ED1271,Indoor Reception Standalone Floor Standing Rotate Digital Signage for Advertising,1,0,visible,"Our remarkable Indoor Reception Standalone Floor Standing Rotate Digital Signage for Advertising combines the power of captivating rotation with dynamic advertising capabilities. Engage viewers, create immersive experiences, and unlock new dimensions of brand promotion, setting yourself apart in the competitive landscape.",,,,taxable,,1,,,0,0,,,,,1,,,,"Indoor Signage, Indoor Signage > Rotate Digital Standee",,,"https://experiences.digital/edigital-signage/wp-content/uploads/2023/05/01-63.jpg, https://experiences.digital/edigital-signage/wp-content/uploads/2023/05/02-45.jpg, https://experiences.digital/edigital-signage/wp-content/uploads/2023/05/03-24.jpg",,,,,,,,,0,,Aspect Ratio,16:09,1,1,Feature,In-Built Speakers,1,1,application,Indoor,1,1,Unit Type,Floor Stand,1,1,resolution,1920*1080,1,1,Operating System,Android / Windows System,1,1,Britness,400 Nits,1,1,viewing Angle,178 Degrees,1,1,Input voltage,100 AC -240V,1,1,interface,HDMI/USB Port/SD Card,1,1,response time,5 ms,1,1,Format,HTML/JPG/BMP/GIF/PNG/MP4,1,1,internet connectivity,Internet/Wifi/Hotspot,1,1,Display Shape,Rectangle,1,1,warranty,1 year,1,1,,,,,,,,,,,,,,,,,0,,,,,0,,,,,default,,,,,,,,,,,,,,,,,,,,,,
6938,simple,ED1272,50 Inch Floor Stand Rotate Screen Interactive,1,0,visible,"Experience the future of interactive displays with our 49/50 Inch Floor Stand Rotate Screen Interactive solution. This cutting-edge display combines a large, vibrant screen with rotating functionality, allowing seamless interaction and engagement.",,,,taxable,,1,,,0,0,,,,,1,,,,"Indoor Signage, Indoor Signage > Rotate Digital Standee",,,"https://experiences.digital/edigital-signage/wp-content/uploads/2023/05/01-64.jpg, https://experiences.digital/edigital-signage/wp-content/uploads/2023/05/02-46.jpg, https://experiences.digital/edigital-signage/wp-content/uploads/2023/05/03-25.jpg, https://experiences.digital/edigital-signage/wp-content/uploads/2023/05/04-7.jpg",,,,,,,,,0,,Aspect Ratio,16:09,1,1,Feature,In-Built Speakers,1,1,Dimension,22 x 10 x 49,1,1,application,Indoor,1,1,Unit Type,Floor Stand,1,1,resolution,1920*1080,1,1,Operating System,Android / Windows System,1,1,Britness,400 Nits,1,1,viewing Angle,178 Degrees,1,1,Input voltage,100 AC -240V,1,1,interface,HDMI/USB Port/SD Card,1,1,response time,5 ms,1,1,Format,HTML/JPG/BMP/GIF/PNG/MP4,1,1,internet connectivity,Internet/Wifi/Hotspot,1,1,Display Shape,Rectangle,1,1,warranty,1 year,1,1,,,,,,,,,,,,,0,,,,,0,,,,,default,,,,,,,,,,,,,,,,,,,,,,
6939,simple,ED1273,"Locking Floor Stand Kiosk for Select iPad, Galaxy, and Other 9.7-10.5"" Tablets",1,0,visible,"This versatile Locking Floor Stand Kiosk, designed for select iPad, Galaxy, and other 9.7-10.5"" tablets enhance security and functionality with its locking feature, ensuring peace of mind while providing an interactive platform for engaging presentations, information sharing, and interactive experiences.""",,,,taxable,,1,,,0,0,,,,,1,,,,"Indoor Signage > Digital Floor Kiosk, Indoor Signage",,,"https://experiences.digital/edigital-signage/wp-content/uploads/2023/05/01-64.jpg, https://experiences.digital/edigital-signage/wp-content/uploads/2023/05/02-46.jpg, https://experiences.digital/edigital-signage/wp-content/uploads/2023/05/03-25.jpg, https://experiences.digital/edigital-signage/wp-content/uploads/2023/05/04-7.jpg",,,,,,,,,0,,Aspect Ratio,16:09,1,1,Feature,In-Built Speakers,1,1,application,Indoor,1,1,Unit Type,Floor Stand,1,1,resolution,1920*1080,1,1,Operating System,Android,1,1,Britness,400 Nits,1,1,viewing Angle,89 degree,1,1,Input voltage,100 AC -240V,1,1,interface,HDMI/USB Port/SD Card,1,1,response time,5 ms,1,1,Format,HTML/JPG/BMP/GIF/PNG/MP4,1,1,internet connectivity,Internet/Wifi/Hotspot,1,1,Display Shape,Rectangle,1,1,warranty,1 year,1,1,,,,,,,,,,,,,,,,,0,,,,,0,,,,,default,,,,,,,,,,,,,,,,,,,,,,
6940,simple,ED1274,Precision Metal Works Slim and Sleek Floor Stand Kiosk for iPad,1,0,visible,"Introducing the artistry of Precision Metal Works in our Slim and Sleek Floor Stand Kiosk for iPad. Immerse yourself in a harmonious blend of elegance and functionality, as this meticulously crafted stand elevates your iPad experience to new heights, adding a touch of sophistication to any setting.",,,,taxable,,1,,,0,0,,,,,1,,,,"Indoor Signage > Digital Floor Kiosk, Indoor Signage",,,"https://experiences.digital/edigital-signage/wp-content/uploads/2023/05/01-65.jpg, https://experiences.digital/edigital-signage/wp-content/uploads/2023/05/02-47.jpg, https://experiences.digital/edigital-signage/wp-content/uploads/2023/05/03-26.jpg, https://experiences.digital/edigital-signage/wp-content/uploads/2023/05/04-8.jpg",,,,,,,,,0,,Aspect Ratio,16:09,1,1,Feature,In-Built Speakers,1,1,application,Indoor,1,1,Unit Type,Floor Stand,1,1,resolution,1920*1080,1,1,Operating System,Android / Windows System,1,1,Britness,400 Nits,1,1,viewing Angle,89 degree,1,1,Input voltage,100 AC -240V,1,1,interface,HDMI/USB Port/SD Card,1,1,response time,5 ms,1,1,Format,HTML/JPG/BMP/GIF/PNG/MP4,1,1,internet connectivity,Internet/Wifi/Hotspot,1,1,Display Shape,Rectangle,1,1,warranty,1 year,1,1,,,,,,,,,,,,,,,,,0,,,,,0,,,,,default,,,,,,,,,,,,,,,,,,,,,,
6941,simple,ED1275,"55"" Digital Floor Ultra Slim Non-Touch Kiosk Standee",1,0,visible,"Embark on a journey of digital excellence with our 55"" Digital Floor Ultra Slim Touch Kiosk. Immerse yourself in a world of interactive possibilities, as this sleek and slender kiosk combines a captivating display with seamless touch functionality, redefining engagement and leaving a lasting impression.",,,,taxable,,1,,,0,0,,,,,1,,,,"Indoor Signage > Digital Floor Kiosk, Indoor Signage",,,"https://experiences.digital/edigital-signage/wp-content/uploads/2023/05/01-67.jpg, https://experiences.digital/edigital-signage/wp-content/uploads/2023/05/02-49.jpg",,,,,,,,,0,,Aspect Ratio,16:09,1,1,Feature,In-Built Speakers,1,1,Dimension,49 x 28 x 3,1,1,application,Indoor,1,1,Unit Type,Floor Stand,1,1,resolution,1920*1080,1,1,Operating System,Android / Windows System,1,1,Britness,400 Nits,1,1,viewing Angle,89 degree,1,1,Input voltage,100 AC -240V,1,1,interface,HDMI/USB Port/SD Card,1,1,response time,5 ms,1,1,Format,HTML/JPG/BMP/GIF/PNG/MP4,1,1,internet connectivity,Internet/Wifi/Hotspot,1,1,Display Shape,Rectangle,1,1,warranty,1 year,1,1,,,,,,,,,,,,,0,,,,,0,,,,,default,,,,,,,,,,,,,,,,,,,,,,
6942,simple,ED1281,Digital Floor Stand Display,1,0,visible,"""Introducing our Digital Floor Stand Display, a game-changer in visual communication. From advertisements to informational displays, elevate your messaging and leave a lasting impression with this impactful digital solution.""",,,,taxable,,1,,,0,0,,,,,1,,,,"Indoor Signage > Digital Vertical Standee, Indoor Signage",,,,,,,,,,,,0,,Aspect Ratio,16:09,1,1,Feature,In-Built Speakers,1,1,Dimension,,1,1,Application,Indoor,1,1,Unit Type,Floor Stand,1,1,Resolution,1920*1080,1,1,Operating System,Android / Windows System,1,1,Britness,400 Nits,1,1,Viewing Angle,170 degree,1,1,Input Voltage,100 AC -240V,1,1,Interface ,HDMI/USB Port/SD Card,1,1,Response Time,5 ms,1,1,Format ,HTML/JPG/BMP/GIF/PNG/MP4,1,1,Internet Connectivity ,Internet/Wifi/Hotspot,1,1,Display Shape,Rectangle,1,1,Warranty,1 year,1,1,,,,,,,,,,,,,0,,,,,0,,,,,default,,,,,,,,,,,,,,,,,,,,,,
6943,simple,ED1282,32-inch horizontal digital led standee,1,0,visible,"Step into a world of captivating visuals with our extraordinary 32-inch Horizontal Digital LED Standee. Its innovative design seamlessly blends elegance and technology, creating an immersive experience that leaves viewers in awe.",,,,taxable,,1,,,0,0,,,,,1,,,,"Indoor Signage > Digital Horizontal Standee, Indoor Signage",,,"https://experiences.digital/edigital-signage/wp-content/uploads/2023/05/01-68.jpg, https://experiences.digital/edigital-signage/wp-content/uploads/2023/05/01-69.jpg, https://experiences.digital/edigital-signage/wp-content/uploads/2023/05/02-50.jpg, https://experiences.digital/edigital-signage/wp-content/uploads/2023/05/03-27.jpg",,,,,,,,,0,,Aspect Ratio,16:09,1,1,Feature,In-Built Speakers,1,1,Dimension,27 x 3 x15,1,1,Application,Indoor,1,1,Unit Type,Floor Stand,1,1,Resolution,1920*1080,1,1,Operating System,Android / Windows System,1,1,Britness,400 Nits,1,1,Viewing Angle,170 degree,1,1,Input Voltage,100 AC -240V,1,1,Interface ,HDMI/USB Port/SD Card,1,1,Response Time,5 ms,1,1,Format ,HTML/JPG/BMP/GIF/PNG/MP4,1,1,Internet Connectivity ,Internet/Wifi/Hotspot,1,1,Display Shape,Rectangle,1,1,Warranty,1 year,1,1,,,,,,,,,,,,,0,,,,,0,,,,,default,,,,,,,,,,,,,,,,,,,,,,
6944,simple,ED1283,43-inch horizontal digital led standee,1,0,visible,"Our 43-inch Horizontal Digital LED Standee, a gateway to a world of immersive storytelling. Its vibrant LED display and horizontal orientation redefine the art of visual communication. Ignite curiosity, inspire emotions, and captivate viewers with this unique digital signage masterpiece.""",,,,taxable,,1,,,0,0,,,,,1,,,,"Indoor Signage > Digital Horizontal Standee, Indoor Signage",,,"https://experiences.digital/edigital-signage/wp-content/uploads/2023/05/01-70.jpg, https://experiences.digital/edigital-signage/wp-content/uploads/2023/05/02-51.jpg, https://experiences.digital/edigital-signage/wp-content/uploads/2023/05/03-28.jpg",,,,,,,,,0,,Aspect Ratio,16:09,1,1,Feature,In-Built Speakers,1,1,Dimension,37 x 4 x 21,1,1,Application,Indoor,1,1,Unit Type,Floor Stand,1,1,Resolution,1920*1080,1,1,Operating System,Android / Windows System,1,1,Britness,400 Nits,1,1,Viewing Angle,170 degree,1,1,Input Voltage,100 AC -240V,1,1,Interface ,HDMI/USB Port/SD Card,1,1,Response Time,5 ms,1,1,Format ,HTML/JPG/BMP/GIF/PNG/MP4,1,1,Internet Connectivity ,Internet/Wifi/Hotspot,1,1,Display Shape,Rectangle,1,1,Warranty,1 year,1,1,,,,,,,,,,,,,0,,,,,0,,,,,default,,,,,,,,,,,,,,,,,,,,,,
6945,simple,ED1284,75-inch horizontal digital led standee,1,0,visible,Command attention and make a bold statement with 75-inch Horizontal Digital LED Standee larger-than-life digital signage solution that sets the stage for unforgettable experiences.,,,,taxable,,1,,,0,0,,,,,1,,,,"Indoor Signage > Digital Horizontal Standee, Indoor Signage",,,"https://experiences.digital/edigital-signage/wp-content/uploads/2023/05/01-71.jpg, https://experiences.digital/edigital-signage/wp-content/uploads/2023/05/02-52.jpg",,,,,,,,,0,,Aspect Ratio,16:09,1,1,Feature,In-Built Speakers,1,1,Dimension,65 x 4 x 36,1,1,Application,Indoor,1,1,Unit Type,Floor Stand,1,1,Resolution,1920*1080,1,1,Operating System,Android / Windows System,1,1,Britness,400 Nits,1,1,Viewing Angle,170 degree,1,1,Input Voltage,100 AC -240V,1,1,Interface ,HDMI/USB Port/SD Card,1,1,Response Time,5 ms,1,1,Format ,HTML/JPG/BMP/GIF/PNG/MP4,1,1,Internet Connectivity ,Internet/Wifi/Hotspot,1,1,Display Shape,Rectangle,1,1,Warranty,1 year,1,1,,,,,,,,,,,,,0,,,,,0,,,,,default,,,,,,,,,,,,,,,,,,,,,,
6946,simple,ED1285,55-inch horizontal digital led standee,1,0,visible,"Our remarkable 55-inch Horizontal Digital LED Standee, where innovation meets artistry. Its cutting-edge design and captivating LED display redefine the boundaries of visual communication, elevate your brand presence, inspire curiosity, and create immersive experiences",,,,taxable,,1,,,0,0,,,,,1,,,,"Indoor Signage > Digital Horizontal Standee, Indoor Signage",,,"https://experiences.digital/edigital-signage/wp-content/uploads/2023/05/01-72.jpg, https://experiences.digital/edigital-signage/wp-content/uploads/2023/05/02-53.jpg",,,,,,,,,0,,Aspect Ratio,16:09,1,1,Feature,In-Built Speakers,1,1,Dimension,47 x 4 x 26,1,1,Application,Indoor,1,1,Unit Type,Floor Stand,1,1,Resolution,1920*1080,1,1,Operating System,Android / Windows System,1,1,Britness,400 Nits,1,1,Viewing Angle,170 degree,1,1,Input Voltage,100 AC -240V,1,1,Interface ,HDMI/USB Port/SD Card,1,1,Response Time,5 ms,1,1,Format ,HTML/JPG/BMP/GIF/PNG/MP4,1,1,Internet Connectivity ,Internet/Wifi/Hotspot,1,1,Display Shape,Rectangle,1,1,Warranty,1 year,1,1,,,,,,,,,,,,,0,,,,,0,,,,,default,,,,,,,,,,,,,,,,,,,,,,
6947,simple,ED1286,65-inch horizontal digital led standee,1,0,visible,"Elevate your advertising game with vibrant visuals and captivating content. With its sleek design and advanced technology, this standee guarantees to attract attention and leave a lasting impression on your audience.",,,,taxable,,1,,,0,0,,,,,1,,,,"Indoor Signage > Digital Horizontal Standee, Indoor Signage",,,"https://experiences.digital/edigital-signage/wp-content/uploads/2023/05/01-73.jpg, https://experiences.digital/edigital-signage/wp-content/uploads/2023/05/02-54.jpg, https://experiences.digital/edigital-signage/wp-content/uploads/2023/05/03-29.jpg",,,,,,,,,0,,Aspect Ratio,16:09,1,1,Feature,In-Built Speakers,1,1,Dimension,56 x 4 x 31,1,1,Application,Indoor,1,1,Unit Type,Floor Stand,1,1,Resolution,1920*1080,1,1,Operating System,Android / Windows System,1,1,Britness,400 Nits,1,1,Viewing Angle,170 degree,1,1,Input Voltage,100 AC -240V,1,1,Interface ,HDMI/USB Port/SD Card,1,1,Response Time,5 ms,1,1,Format ,HTML/JPG/BMP/GIF/PNG/MP4,1,1,Internet Connectivity ,Internet/Wifi/Hotspot,1,1,Display Shape,Rectangle,1,1,Warranty,1 year,1,1,,,,,,,,,,,,,0,,,,,0,,,,,default,,,,,,,,,,,,,,,,,,,,,,
6948,simple,ED1287,50-inch horizontal digital led standee,1,0,visible,"Our revolutionary 50-inch Horizontal Digital LED Standee, where innovation meets imagination. With its cutting-edge technology, immersive visuals, and interactive features, this standee creates an unforgettable experience, setting your brand apart from the rest.",,,,taxable,,1,,,0,0,,,,,1,,,,"Indoor Signage > Digital Horizontal Standee, Indoor Signage",,,"https://experiences.digital/edigital-signage/wp-content/uploads/2023/05/01-74.jpg, https://experiences.digital/edigital-signage/wp-content/uploads/2023/05/02-55.jpg, https://experiences.digital/edigital-signage/wp-content/uploads/2023/05/03-30.jpg",,,,,,,,,0,,Aspect Ratio,16:09,1,1,Feature,In-Built Speakers,1,1,Dimension,43 x4 x 24,1,1,Application,Indoor,1,1,Unit Type,Floor Stand,1,1,Resolution,1920*1080,1,1,Operating System,Android / Windows System,1,1,Britness,400 Nits,1,1,Viewing Angle,170 degree,1,1,Input Voltage,100 AC -240V,1,1,Interface ,HDMI/USB Port/SD Card,1,1,Response Time,5 ms,1,1,Format ,HTML/JPG/BMP/GIF/PNG/MP4,1,1,Internet Connectivity ,Internet/Wifi/Hotspot,1,1,Display Shape,Rectangle,1,1,Warranty,1 year,1,1,,,,,,,,,,,,,0,,,,,0,,,,,default,,,,,,,,,,,,,,,,,,,,,,
6949,simple,ED1288,Dual Screen Table Tent Card - 7 inch,1,0,visible,"Featuring dual 7-inch screens, this compact yet impactful advertising tool captivates customers from every angle. Maximize your promotional potential and leave a lasting impression with this innovative display solution.",,,,taxable,,1,,,0,0,,,,,1,,,,"Indoor Signage > Dual Screen Table Tent Card, Indoor Signage",,,https://experiences.digital/edigital-signage/wp-content/uploads/2023/05/01-120.jpg,,,,,,,,,0,,Aspect Ratio,16:09,1,1,Feature,In-Built Speakers,1,1,Dimension,8 x 4 x 7,1,1,Application,Indoor,1,1,Unit Type,Table Top,1,1,Resolution,800*480,1,1,Operating System,Android / Windows System,1,1,Britness,400 Nits,1,1,Viewing Angle,85 degree,1,1,Input Voltage,100 AC -240V,1,1,Interface ,USB Type / Power jack-DC Power input,1,1,Response Time,3ms,1,1,Format ,HTML/JPG/BMP/GIF/PNG/MP4,1,1,Internet Connectivity ,Internet/Wifi/Hotspot,1,1,Display Shape,Rectangle,1,1,Warranty,1 year,1,1,,,,,,,,,,,,,0,,,,,0,,,,,default,a:0:{},,,,,,,,,,,,,,,,,,,,,
6950,simple,ED1289,Dual Screen Table Tent Card - 10 inch,1,0,visible,"With dual 10-inch screens, it's a versatile marvel that captivates customers in restaurants, hotels, retail stores, and more. Unlock limitless promotional possibilities and elevate your brand's presence across industries with this captivating display solution.",,,,taxable,,1,,,0,0,,,,,1,,,,"Indoor Signage > Dual Screen Table Tent Card, Indoor Signage",,,https://experiences.digital/edigital-signage/wp-content/uploads/2023/05/tent-card-10.jpg,,,,,,,,,0,,Aspect Ratio,16:09,1,1,Feature,In-Built Speakers,1,1,Dimension,11 x 5 x 9,1,1,Application,Indoor,1,1,Unit Type,Table Top,1,1,Resolution,800*480,1,1,Operating System,Android / Windows System,1,1,Britness,400 Nits,1,1,Viewing Angle,85 degree,1,1,Input Voltage,100 AC -240V,1,1,Interface ,USB Type / Power jack-DC Power input,1,1,Response Time,3ms,1,1,Format ,HTML/JPG/BMP/GIF/PNG/MP4,1,1,Internet Connectivity ,Internet/Wifi/Hotspot,1,1,Display Shape,Rectangle,1,1,Warranty,1 year,1,1,,,,,,,,,,,,,0,,,,,0,,,,,default,,,,,,,,,,,,,,,,,,,,,,
